"GEOID","NAME","variable","estimate","moe"
"30083","Richland County, Montana","B25077_001",263000,20691
"30085","Roosevelt County, Montana","B25077_001",118800,11921
"30087","Rosebud County, Montana","B25077_001",182400,30038
"30089","Sanders County, Montana","B25077_001",359000,20498
"30091","Sheridan County, Montana","B25077_001",124000,20717
"30093","Silver Bow County, Montana","B25077_001",255200,14456
"30095","Stillwater County, Montana","B25077_001",405800,23525
"30097","Sweet Grass County, Montana","B25077_001",330100,29060
"30099","Teton County, Montana","B25077_001",264000,22388
"30101","Toole County, Montana","B25077_001",218400,34702
"30103","Treasure County, Montana","B25077_001",230300,34466
"30105","Valley County, Montana","B25077_001",198400,31845
"30107","Wheatland County, Montana","B25077_001",180800,19845
"30109","Wibaux County, Montana","B25077_001",98600,5670
"30111","Yellowstone County, Montana","B25077_001",349500,5510
"31001","Adams County, Nebraska","B25077_001",193100,11184
"31003","Antelope County, Nebraska","B25077_001",130300,22098
"31005","Arthur County, Nebraska","B25077_001",185900,58453
"31007","Banner County, Nebraska","B25077_001",205700,73766
"31009","Blaine County, Nebraska","B25077_001",116900,32743
"31011","Boone County, Nebraska","B25077_001",173700,15242
"31013","Box Butte County, Nebraska","B25077_001",166600,12864
"31015","Boyd County, Nebraska","B25077_001",104000,17323
"31017","Brown County, Nebraska","B25077_001",113900,17597
"31019","Buffalo County, Nebraska","B25077_001",246400,7017
"31021","Burt County, Nebraska","B25077_001",147000,19334
"31023","Butler County, Nebraska","B25077_001",184200,26273
"31025","Cass County, Nebraska","B25077_001",254900,11560
"31027","Cedar County, Nebraska","B25077_001",185000,16679
"31029","Chase County, Nebraska","B25077_001",165900,12538
"31031","Cherry County, Nebraska","B25077_001",152200,16955
"31033","Cheyenne County, Nebraska","B25077_001",139700,11831
"31035","Clay County, Nebraska","B25077_001",155600,7573
"31037","Colfax County, Nebraska","B25077_001",144700,28249
"31039","Cuming County, Nebraska","B25077_001",178800,16446
"31041","Custer County, Nebraska","B25077_001",157800,10494
"31043","Dakota County, Nebraska","B25077_001",185700,14209
"31045","Dawes County, Nebraska","B25077_001",150900,44669
"31047","Dawson County, Nebraska","B25077_001",166200,6735
"31049","Deuel County, Nebraska","B25077_001",100200,12450
"31051","Dixon County, Nebraska","B25077_001",155900,14222
"31053","Dodge County, Nebraska","B25077_001",208600,8575
"31055","Douglas County, Nebraska","B25077_001",266100,2591
"31057","Dundy County, Nebraska","B25077_001",143400,39879
"31059","Fillmore County, Nebraska","B25077_001",151000,10781
"31061","Franklin County, Nebraska","B25077_001",95600,8808
"31063","Frontier County, Nebraska","B25077_001",149800,14091
"31065","Furnas County, Nebraska","B25077_001",98400,10206
"31067","Gage County, Nebraska","B25077_001",174000,9051
"31069","Garden County, Nebraska","B25077_001",110400,16438
"31071","Garfield County, Nebraska","B25077_001",176600,31246
"31073","Gosper County, Nebraska","B25077_001",228500,55813
"31075","Grant County, Nebraska","B25077_001",136700,34052
"31077","Greeley County, Nebraska","B25077_001",120000,14333
"31079","Hall County, Nebraska","B25077_001",224600,5765
"31081","Hamilton County, Nebraska","B25077_001",253700,22430
"31083","Harlan County, Nebraska","B25077_001",145800,11811
"31085","Hayes County, Nebraska","B25077_001",128100,50832
"31087","Hitchcock County, Nebraska","B25077_001",96700,7058
"31089","Holt County, Nebraska","B25077_001",165100,10589
"31091","Hooker County, Nebraska","B25077_001",93800,25124
"31093","Howard County, Nebraska","B25077_001",209100,18825
"31095","Jefferson County, Nebraska","B25077_001",129500,19700
"31097","Johnson County, Nebraska","B25077_001",155500,28027
"31099","Kearney County, Nebraska","B25077_001",223400,11096
"31101","Keith County, Nebraska","B25077_001",168000,9882
"31103","Keya Paha County, Nebraska","B25077_001",108800,13667
"31105","Kimball County, Nebraska","B25077_001",109400,11595
"31107","Knox County, Nebraska","B25077_001",127700,13474
"31109","Lancaster County, Nebraska","B25077_001",275200,3244
"31111","Lincoln County, Nebraska","B25077_001",189500,7482
"31113","Logan County, Nebraska","B25077_001",175000,95387
"31115","Loup County, Nebraska","B25077_001",182300,76428
"31117","McPherson County, Nebraska","B25077_001",121600,26840
"31119","Madison County, Nebraska","B25077_001",208500,9009
"31121","Merrick County, Nebraska","B25077_001",175900,10564
"31123","Morrill County, Nebraska","B25077_001",116100,12653
"31125","Nance County, Nebraska","B25077_001",132000,22590
"31127","Nemaha County, Nebraska","B25077_001",131700,16711
"31129","Nuckolls County, Nebraska","B25077_001",96500,12478
"31131","Otoe County, Nebraska","B25077_001",201600,14272
"31133","Pawnee County, Nebraska","B25077_001",79400,13858
"31135","Perkins County, Nebraska","B25077_001",157200,13832
"31137","Phelps County, Nebraska","B25077_001",194900,13558
"31139","Pierce County, Nebraska","B25077_001",196000,17306
"31141","Platte County, Nebraska","B25077_001",223900,7772
"31143","Polk County, Nebraska","B25077_001",189900,19302
"31145","Red Willow County, Nebraska","B25077_001",159600,13611
"31147","Richardson County, Nebraska","B25077_001",100300,12870
"31149","Rock County, Nebraska","B25077_001",117500,37637
"31151","Saline County, Nebraska","B25077_001",197400,15953
"31153","Sarpy County, Nebraska","B25077_001",314100,5510
"31155","Saunders County, Nebraska","B25077_001",271700,10924
"31157","Scotts Bluff County, Nebraska","B25077_001",168500,9154
"31159","Seward County, Nebraska","B25077_001",241300,11476
"31161","Sheridan County, Nebraska","B25077_001",113400,10384
"31163","Sherman County, Nebraska","B25077_001",152000,15292
"31165","Sioux County, Nebraska","B25077_001",99300,49604
"31167","Stanton County, Nebraska","B25077_001",195400,13960
"31169","Thayer County, Nebraska","B25077_001",122800,11443
"31171","Thomas County, Nebraska","B25077_001",109200,32523
"31173","Thurston County, Nebraska","B25077_001",114600,11639
"31175","Valley County, Nebraska","B25077_001",154600,26507
"31177","Washington County, Nebraska","B25077_001",297600,19635
"31179","Wayne County, Nebraska","B25077_001",221600,18011
"31181","Webster County, Nebraska","B25077_001",117600,7888
"31183","Wheeler County, Nebraska","B25077_001",146500,31557
"31185","York County, Nebraska","B25077_001",189400,13181
"32001","Churchill County, Nevada","B25077_001",329900,22952
"32003","Clark County, Nevada","B25077_001",431000,1706
"32005","Douglas County, Nevada","B25077_001",615400,19346
"32007","Elko County, Nevada","B25077_001",301400,12999
"32009","Esmeralda County, Nevada","B25077_001",108900,25405
"32011","Eureka County, Nevada","B25077_001",82600,77687
"32013","Humboldt County, Nevada","B25077_001",278300,23448
"32015","Lander County, Nevada","B25077_001",213800,47410
"32017","Lincoln County, Nevada","B25077_001",219500,27169
"32019","Lyon County, Nevada","B25077_001",366100,9166
"32021","Mineral County, Nevada","B25077_001",156200,45032
"32023","Nye County, Nevada","B25077_001",290900,12275
"32027","Pershing County, Nevada","B25077_001",179500,46972
"32029","Storey County, Nevada","B25077_001",426400,48010
"32031","Washoe County, Nevada","B25077_001",539900,6616
"32033","White Pine County, Nevada","B25077_001",220000,21101
"32510","Carson City, Nevada","B25077_001",453000,11997
"33001","Belknap County, New Hampshire","B25077_001",374900,10174
"33003","Carroll County, New Hampshire","B25077_001",388900,12730
"33005","Cheshire County, New Hampshire","B25077_001",280100,6524
"33007","Coos County, New Hampshire","B25077_001",188900,13490
"33009","Grafton County, New Hampshire","B25077_001",344500,7518
"33011","Hillsborough County, New Hampshire","B25077_001",421100,3833
"33013","Merrimack County, New Hampshire","B25077_001",367600,6350
"33015","Rockingham County, New Hampshire","B25077_001",497500,6191
"33017","Strafford County, New Hampshire","B25077_001",362800,7889
"33019","Sullivan County, New Hampshire","B25077_001",268700,9374
"34001","Atlantic County, New Jersey","B25077_001",295000,5138
"34003","Bergen County, New Jersey","B25077_001",623000,4306
"34005","Burlington County, New Jersey","B25077_001",354000,3061
"34007","Camden County, New Jersey","B25077_001",287100,3681
"34009","Cape May County, New Jersey","B25077_001",434600,9304
"34011","Cumberland County, New Jersey","B25077_001",221400,4674
"34013","Essex County, New Jersey","B25077_001",524100,11118
"34015","Gloucester County, New Jersey","B25077_001",310400,4245
"34017","Hudson County, New Jersey","B25077_001",539700,11187
"34019","Hunterdon County, New Jersey","B25077_001",517200,12844
"34021","Mercer County, New Jersey","B25077_001",377700,6110
"34023","Middlesex County, New Jersey","B25077_001",462900,2710
"34025","Monmouth County, New Jersey","B25077_001",606100,5540
"34027","Morris County, New Jersey","B25077_001",582500,5640
"34029","Ocean County, New Jersey","B25077_001",398400,3284
"34031","Passaic County, New Jersey","B25077_001",459500,3736
"34033","Salem County, New Jersey","B25077_001",239500,7170
"34035","Somerset County, New Jersey","B25077_001",552100,7374
"34037","Sussex County, New Jersey","B25077_001",369400,4606
"34039","Union County, New Jersey","B25077_001",529200,8258
"34041","Warren County, New Jersey","B25077_001",346500,6745
"35001","Bernalillo County, New Mexico","B25077_001",292900,3423
"35003","Catron County, New Mexico","B25077_001",167000,63396
"35005","Chaves County, New Mexico","B25077_001",156400,9252
"35006","Cibola County, New Mexico","B25077_001",125400,29165
"35007","Colfax County, New Mexico","B25077_001",167200,14811
"35009","Curry County, New Mexico","B25077_001",171200,7118
"35011","De Baca County, New Mexico","B25077_001",187500,163183
"35013","Doña Ana County, New Mexico","B25077_001",220800,5556
"35015","Eddy County, New Mexico","B25077_001",212600,9367
"35017","Grant County, New Mexico","B25077_001",175600,11370
"35019","Guadalupe County, New Mexico","B25077_001",110000,14170
"35021","Harding County, New Mexico","B25077_001",70000,45240
"35023","Hidalgo County, New Mexico","B25077_001",111000,8757
"35025","Lea County, New Mexico","B25077_001",184000,8831
"35027","Lincoln County, New Mexico","B25077_001",233200,22920
"35028","Los Alamos County, New Mexico","B25077_001",495800,24607
"35029","Luna County, New Mexico","B25077_001",128000,15180
"35031","McKinley County, New Mexico","B25077_001",78700,5118
"35033","Mora County, New Mexico","B25077_001",122600,40824
"35035","Otero County, New Mexico","B25077_001",162700,7486
"35037","Quay County, New Mexico","B25077_001",87200,16034
"35039","Rio Arriba County, New Mexico","B25077_001",243700,17840
"35041","Roosevelt County, New Mexico","B25077_001",135800,13723
"35043","Sandoval County, New Mexico","B25077_001",313800,6593
"35045","San Juan County, New Mexico","B25077_001",193800,6671
"35047","San Miguel County, New Mexico","B25077_001",188500,18158
"35049","Santa Fe County, New Mexico","B25077_001",446300,9319
"35051","Sierra County, New Mexico","B25077_001",152600,15687
"35053","Socorro County, New Mexico","B25077_001",137500,30619
"35055","Taos County, New Mexico","B25077_001",382800,37776
"35057","Torrance County, New Mexico","B25077_001",159700,12546
"35059","Union County, New Mexico","B25077_001",122700,18473
"35061","Valencia County, New Mexico","B25077_001",223000,8792
"36001","Albany County, New York","B25077_001",294600,4249
"36003","Allegany County, New York","B25077_001",101700,3420
"36005","Bronx County, New York","B25077_001",529500,11185
"36007","Broome County, New York","B25077_001",154900,3077
"36009","Cattaraugus County, New York","B25077_001",113100,3389
"36011","Cayuga County, New York","B25077_001",171000,3760
"36013","Chautauqua County, New York","B25077_001",127900,4463
"36015","Chemung County, New York","B25077_001",141100,6793
"36017","Chenango County, New York","B25077_001",137900,8613
"36019","Clinton County, New York","B25077_001",180600,6729
"36021","Columbia County, New York","B25077_001",347100,9798
"36023","Cortland County, New York","B25077_001",162100,3172
"36025","Delaware County, New York","B25077_001",183100,6880
"36027","Dutchess County, New York","B25077_001",400600,6095
"36029","Erie County, New York","B25077_001",233800,1649
"36031","Essex County, New York","B25077_001",211900,11846
"36033","Franklin County, New York","B25077_001",145400,10253
"36035","Fulton County, New York","B25077_001",163100,5527
"36037","Genesee County, New York","B25077_001",170500,3426
"36039","Greene County, New York","B25077_001",271600,11132
"36041","Hamilton County, New York","B25077_001",260200,15097
"36043","Herkimer County, New York","B25077_001",147700,7209
"36045","Jefferson County, New York","B25077_001",188200,6002
"36047","Kings County, New York","B25077_001",905000,7741
"36049","Lewis County, New York","B25077_001",166100,5193
"36051","Livingston County, New York","B25077_001",174600,6073
"36053","Madison County, New York","B25077_001",184600,7163
"36055","Monroe County, New York","B25077_001",213700,2163
"36057","Montgomery County, New York","B25077_001",157500,5744
"36059","Nassau County, New York","B25077_001",684700,2833
"36061","New York County, New York","B25077_001",1090500,28044
"36063","Niagara County, New York","B25077_001",189800,4741
"36065","Oneida County, New York","B25077_001",182600,4323
"36067","Onondaga County, New York","B25077_001",200200,3012
"36069","Ontario County, New York","B25077_001",222900,5079
"36071","Orange County, New York","B25077_001",387900,4133
"36073","Orleans County, New York","B25077_001",140800,5866
"36075","Oswego County, New York","B25077_001",151700,3647
"36077","Otsego County, New York","B25077_001",179100,5897
"36079","Putnam County, New York","B25077_001",471300,7987
"36081","Queens County, New York","B25077_001",723800,6606
"36083","Rensselaer County, New York","B25077_001",258400,6368
"36085","Richmond County, New York","B25077_001",675500,5531
"36087","Rockland County, New York","B25077_001",596900,7072
"36089","St. Lawrence County, New York","B25077_001",121900,3410
"36091","Saratoga County, New York","B25077_001",348600,4655
"36093","Schenectady County, New York","B25077_001",235700,3709
"36095","Schoharie County, New York","B25077_001",192500,8532
"36097","Schuyler County, New York","B25077_001",171800,8260
"36099","Seneca County, New York","B25077_001",155400,6917
"36101","Steuben County, New York","B25077_001",137900,4487
"36103","Suffolk County, New York","B25077_001",578400,2887
"36105","Sullivan County, New York","B25077_001",249000,8949
"36107","Tioga County, New York","B25077_001",160800,6535
"36109","Tompkins County, New York","B25077_001",290900,12898
"36111","Ulster County, New York","B25077_001",352500,6261
"36113","Warren County, New York","B25077_001",267400,8342
"36115","Washington County, New York","B25077_001",196200,6240
"36117","Wayne County, New York","B25077_001",170000,2749
"36119","Westchester County, New York","B25077_001",663200,5709
"36121","Wyoming County, New York","B25077_001",162300,4225
"36123","Yates County, New York","B25077_001",184700,12150
"37001","Alamance County, North Carolina","B25077_001",241500,5511
"37003","Alexander County, North Carolina","B25077_001",211800,11234
"37005","Alleghany County, North Carolina","B25077_001",214800,19060
"37007","Anson County, North Carolina","B25077_001",148600,22868
"37009","Ashe County, North Carolina","B25077_001",243100,17299
"37011","Avery County, North Carolina","B25077_001",265800,21887
"37013","Beaufort County, North Carolina","B25077_001",192700,9447
"37015","Bertie County, North Carolina","B25077_001",98500,11907
"37017","Bladen County, North Carolina","B25077_001",135100,18968
"37019","Brunswick County, North Carolina","B25077_001",349800,6851
"37021","Buncombe County, North Carolina","B25077_001",391800,8308
"37023","Burke County, North Carolina","B25077_001",185400,10642
"37025","Cabarrus County, North Carolina","B25077_001",354800,6544
"37027","Caldwell County, North Carolina","B25077_001",192200,9416
"37029","Camden County, North Carolina","B25077_001",337100,11937
"37031","Carteret County, North Carolina","B25077_001",333300,9275
"37033","Caswell County, North Carolina","B25077_001",164500,7137
"37035","Catawba County, North Carolina","B25077_001",241600,6013
"37037","Chatham County, North Carolina","B25077_001",446200,14553
"37039","Cherokee County, North Carolina","B25077_001",232300,11614
"37041","Chowan County, North Carolina","B25077_001",235800,18450
"37043","Clay County, North Carolina","B25077_001",278400,32756
"37045","Cleveland County, North Carolina","B25077_001",2e+05,8612
"37047","Columbus County, North Carolina","B25077_001",146000,11896
"37049","Craven County, North Carolina","B25077_001",231600,6974
"37051","Cumberland County, North Carolina","B25077_001",199200,3438
"37053","Currituck County, North Carolina","B25077_001",378800,11709
"37055","Dare County, North Carolina","B25077_001",460400,16420
"37057","Davidson County, North Carolina","B25077_001",219100,5369
"37059","Davie County, North Carolina","B25077_001",253900,19408
"37061","Duplin County, North Carolina","B25077_001",137400,10079
"37063","Durham County, North Carolina","B25077_001",389400,6104
"37065","Edgecombe County, North Carolina","B25077_001",125100,7109
"37067","Forsyth County, North Carolina","B25077_001",250400,5111
"37069","Franklin County, North Carolina","B25077_001",284300,14000
"37071","Gaston County, North Carolina","B25077_001",266000,5555
"37073","Gates County, North Carolina","B25077_001",170800,11478
"37075","Graham County, North Carolina","B25077_001",170600,23203
"37077","Granville County, North Carolina","B25077_001",247700,11616
"37079","Greene County, North Carolina","B25077_001",117400,7096
"37081","Guilford County, North Carolina","B25077_001",259900,6113
"37083","Halifax County, North Carolina","B25077_001",106200,7784
"37085","Harnett County, North Carolina","B25077_001",246200,8140
"37087","Haywood County, North Carolina","B25077_001",279200,9537
"37089","Henderson County, North Carolina","B25077_001",351400,8797
"37091","Hertford County, North Carolina","B25077_001",119200,7140
"37093","Hoke County, North Carolina","B25077_001",219300,7338
"37095","Hyde County, North Carolina","B25077_001",124000,22989
"37097","Iredell County, North Carolina","B25077_001",321400,9512
"37099","Jackson County, North Carolina","B25077_001",284700,19969
"37101","Johnston County, North Carolina","B25077_001",305600,6039
"37103","Jones County, North Carolina","B25077_001",130300,10568
"37105","Lee County, North Carolina","B25077_001",240200,11383
"37107","Lenoir County, North Carolina","B25077_001",120500,7092
"37109","Lincoln County, North Carolina","B25077_001",321000,13100
"37111","McDowell County, North Carolina","B25077_001",171100,10414
"37113","Macon County, North Carolina","B25077_001",251900,16620
"37115","Madison County, North Carolina","B25077_001",284600,22454
"37117","Martin County, North Carolina","B25077_001",109700,7001
"37119","Mecklenburg County, North Carolina","B25077_001",406800,4752
"37121","Mitchell County, North Carolina","B25077_001",220100,13554
"37123","Montgomery County, North Carolina","B25077_001",161700,8277
"37125","Moore County, North Carolina","B25077_001",351400,9177
"37127","Nash County, North Carolina","B25077_001",191000,9931
"37129","New Hanover County, North Carolina","B25077_001",387800,7095
"37131","Northampton County, North Carolina","B25077_001",114500,10415
"37133","Onslow County, North Carolina","B25077_001",236400,5122
"37135","Orange County, North Carolina","B25077_001",459500,9735
"37137","Pamlico County, North Carolina","B25077_001",216800,18061
"37139","Pasquotank County, North Carolina","B25077_001",234600,12440
"37141","Pender County, North Carolina","B25077_001",299000,15528
"37143","Perquimans County, North Carolina","B25077_001",231700,18144
"37145","Person County, North Carolina","B25077_001",213900,14508
"37147","Pitt County, North Carolina","B25077_001",208900,7837
"37149","Polk County, North Carolina","B25077_001",315000,21515
"37151","Randolph County, North Carolina","B25077_001",197100,6392
"37153","Richmond County, North Carolina","B25077_001",127800,20258
"37155","Robeson County, North Carolina","B25077_001",94500,2445
"37157","Rockingham County, North Carolina","B25077_001",168600,5912
"37159","Rowan County, North Carolina","B25077_001",238400,7874
"37161","Rutherford County, North Carolina","B25077_001",201800,9065
"37163","Sampson County, North Carolina","B25077_001",150700,8685
"37165","Scotland County, North Carolina","B25077_001",114900,5389
"37167","Stanly County, North Carolina","B25077_001",242400,7205
"37169","Stokes County, North Carolina","B25077_001",196700,8788
"37171","Surry County, North Carolina","B25077_001",177600,7293
"37173","Swain County, North Carolina","B25077_001",207000,19733
"37175","Transylvania County, North Carolina","B25077_001",373600,19166
"37177","Tyrrell County, North Carolina","B25077_001",164500,36394
"37179","Union County, North Carolina","B25077_001",417300,6990
"37181","Vance County, North Carolina","B25077_001",161500,11509
"37183","Wake County, North Carolina","B25077_001",461300,3848
"37185","Warren County, North Carolina","B25077_001",154200,13956
"37187","Washington County, North Carolina","B25077_001",125900,16607
"37189","Watauga County, North Carolina","B25077_001",358900,18269
"37191","Wayne County, North Carolina","B25077_001",178700,9173
"37193","Wilkes County, North Carolina","B25077_001",168800,8937
"37195","Wilson County, North Carolina","B25077_001",186000,8936
"37197","Yadkin County, North Carolina","B25077_001",181200,12137
"37199","Yancey County, North Carolina","B25077_001",243100,17235
"38001","Adams County, North Dakota","B25077_001",113200,8612
"38003","Barnes County, North Dakota","B25077_001",173700,18203
"38005","Benson County, North Dakota","B25077_001",90000,18066
"38007","Billings County, North Dakota","B25077_001",331000,54888
"38009","Bottineau County, North Dakota","B25077_001",193200,31134
"38011","Bowman County, North Dakota","B25077_001",164900,11927
"38013","Burke County, North Dakota","B25077_001",158100,45739
"38015","Burleigh County, North Dakota","B25077_001",324000,7440
"38017","Cass County, North Dakota","B25077_001",298000,7012
"38019","Cavalier County, North Dakota","B25077_001",125800,15711
"38021","Dickey County, North Dakota","B25077_001",162400,10562
"38023","Divide County, North Dakota","B25077_001",167600,57381
"38025","Dunn County, North Dakota","B25077_001",275000,55020
"38027","Eddy County, North Dakota","B25077_001",124000,39927
"38029","Emmons County, North Dakota","B25077_001",117200,12207
"38031","Foster County, North Dakota","B25077_001",167500,27475
"38033","Golden Valley County, North Dakota","B25077_001",123900,20277
"38035","Grand Forks County, North Dakota","B25077_001",252700,8223
"38037","Grant County, North Dakota","B25077_001",93200,21457
"38039","Griggs County, North Dakota","B25077_001",119300,14782
"38041","Hettinger County, North Dakota","B25077_001",117300,19013
"38043","Kidder County, North Dakota","B25077_001",156600,12881
"38045","LaMoure County, North Dakota","B25077_001",117200,6064
"38047","Logan County, North Dakota","B25077_001",102000,18539
"38049","McHenry County, North Dakota","B25077_001",151000,15956
"38051","McIntosh County, North Dakota","B25077_001",84200,8630
"38053","McKenzie County, North Dakota","B25077_001",349600,29514
"38055","McLean County, North Dakota","B25077_001",227100,15589
"38057","Mercer County, North Dakota","B25077_001",198500,16792
"38059","Morton County, North Dakota","B25077_001",263900,11929
"38061","Mountrail County, North Dakota","B25077_001",232700,21614
"38063","Nelson County, North Dakota","B25077_001",139700,19963
"38065","Oliver County, North Dakota","B25077_001",215700,30870
"38067","Pembina County, North Dakota","B25077_001",119200,6204
"38069","Pierce County, North Dakota","B25077_001",147300,19792
"38071","Ramsey County, North Dakota","B25077_001",199300,17918
"38073","Ransom County, North Dakota","B25077_001",193000,19079
"38075","Renville County, North Dakota","B25077_001",166000,20729
"38077","Richland County, North Dakota","B25077_001",183600,10935
"38079","Rolette County, North Dakota","B25077_001",103800,15184
"38081","Sargent County, North Dakota","B25077_001",163200,19529
"38083","Sheridan County, North Dakota","B25077_001",110300,5753
"38085","Sioux County, North Dakota","B25077_001",85400,11826
"38087","Slope County, North Dakota","B25077_001",170000,98191
"38089","Stark County, North Dakota","B25077_001",271700,9055
"38091","Steele County, North Dakota","B25077_001",130700,43195
"38093","Stutsman County, North Dakota","B25077_001",208400,13524
"38095","Towner County, North Dakota","B25077_001",134800,17879
"38097","Traill County, North Dakota","B25077_001",200700,15231
"38099","Walsh County, North Dakota","B25077_001",132700,14512
"38101","Ward County, North Dakota","B25077_001",267100,9995
"38103","Wells County, North Dakota","B25077_001",114500,10661
"38105","Williams County, North Dakota","B25077_001",284800,24004
"39001","Adams County, Ohio","B25077_001",164200,8697
"39003","Allen County, Ohio","B25077_001",165300,3928
"39005","Ashland County, Ohio","B25077_001",186800,6477
"39007","Ashtabula County, Ohio","B25077_001",159500,4240
"39009","Athens County, Ohio","B25077_001",185000,10740
"39011","Auglaize County, Ohio","B25077_001",189800,8692
"39013","Belmont County, Ohio","B25077_001",154900,5060
"39015","Brown County, Ohio","B25077_001",196200,9892
"39017","Butler County, Ohio","B25077_001",258500,4939
"39019","Carroll County, Ohio","B25077_001",183100,14313
"39021","Champaign County, Ohio","B25077_001",204000,8325
"39023","Clark County, Ohio","B25077_001",169900,3339
"39025","Clermont County, Ohio","B25077_001",266200,5033
"39027","Clinton County, Ohio","B25077_001",211900,8994
"39029","Columbiana County, Ohio","B25077_001",151600,5566
"39031","Coshocton County, Ohio","B25077_001",155500,5859
"39033","Crawford County, Ohio","B25077_001",136700,5796
"39035","Cuyahoga County, Ohio","B25077_001",195400,1919
"39037","Darke County, Ohio","B25077_001",173200,4305
"39039","Defiance County, Ohio","B25077_001",163200,5953
"39041","Delaware County, Ohio","B25077_001",445500,4990
"39043","Erie County, Ohio","B25077_001",199700,6490
"39045","Fairfield County, Ohio","B25077_001",298800,5981
"39047","Fayette County, Ohio","B25077_001",170700,5544
"39049","Franklin County, Ohio","B25077_001",288400,2726
"39051","Fulton County, Ohio","B25077_001",191000,8586
"39053","Gallia County, Ohio","B25077_001",155600,9749
"39055","Geauga County, Ohio","B25077_001",331100,8220
"39057","Greene County, Ohio","B25077_001",252200,6254
"39059","Guernsey County, Ohio","B25077_001",157700,7245
"39061","Hamilton County, Ohio","B25077_001",241900,3015
"39063","Hancock County, Ohio","B25077_001",204700,8336
"39065","Hardin County, Ohio","B25077_001",151200,9357
"39067","Harrison County, Ohio","B25077_001",121500,6406
"39069","Henry County, Ohio","B25077_001",168600,5189
"39071","Highland County, Ohio","B25077_001",168900,7418
"39073","Hocking County, Ohio","B25077_001",186400,15061
"39075","Holmes County, Ohio","B25077_001",267700,16442
"39077","Huron County, Ohio","B25077_001",166000,4347
"39079","Jackson County, Ohio","B25077_001",150700,10580
"39081","Jefferson County, Ohio","B25077_001",127800,6611
"39083","Knox County, Ohio","B25077_001",239400,7634
"39085","Lake County, Ohio","B25077_001",214100,3838
"39087","Lawrence County, Ohio","B25077_001",144000,8939
"39089","Licking County, Ohio","B25077_001",275200,5562
"39091","Logan County, Ohio","B25077_001",203200,9891
"39093","Lorain County, Ohio","B25077_001",223200,3747
"39095","Lucas County, Ohio","B25077_001",163900,2132
"39097","Madison County, Ohio","B25077_001",250100,11895
"39099","Mahoning County, Ohio","B25077_001",154700,3132
"39101","Marion County, Ohio","B25077_001",156800,6246
"39103","Medina County, Ohio","B25077_001",287000,4036
"39105","Meigs County, Ohio","B25077_001",119300,8941
"39107","Mercer County, Ohio","B25077_001",210600,9217
"39109","Miami County, Ohio","B25077_001",229100,7621
"39111","Monroe County, Ohio","B25077_001",142700,12967
"39113","Montgomery County, Ohio","B25077_001",180900,2949
"39115","Morgan County, Ohio","B25077_001",150900,13725
"39117","Morrow County, Ohio","B25077_001",222300,13160
"39119","Muskingum County, Ohio","B25077_001",182200,6423
"39121","Noble County, Ohio","B25077_001",163600,12471
"39123","Ottawa County, Ohio","B25077_001",219900,7998
"39125","Paulding County, Ohio","B25077_001",140800,9073
"39127","Perry County, Ohio","B25077_001",191100,9760
"39129","Pickaway County, Ohio","B25077_001",256800,11719
"39131","Pike County, Ohio","B25077_001",163800,5667
"39133","Portage County, Ohio","B25077_001",227000,5189
"39135","Preble County, Ohio","B25077_001",180900,7668
"39137","Putnam County, Ohio","B25077_001",201100,8332
"39139","Richland County, Ohio","B25077_001",164800,3245
"39141","Ross County, Ohio","B25077_001",171500,5812
"39143","Sandusky County, Ohio","B25077_001",160700,4836
"39145","Scioto County, Ohio","B25077_001",137900,8406
"39147","Seneca County, Ohio","B25077_001",154700,3665
"39149","Shelby County, Ohio","B25077_001",208100,9546
"39151","Stark County, Ohio","B25077_001",186400,3007
"39153","Summit County, Ohio","B25077_001",208700,2983
"39155","Trumbull County, Ohio","B25077_001",141800,3953
"39157","Tuscarawas County, Ohio","B25077_001",185400,5953
"39159","Union County, Ohio","B25077_001",344900,11197
"39161","Van Wert County, Ohio","B25077_001",152000,6904
"39163","Vinton County, Ohio","B25077_001",150000,26433
"39165","Warren County, Ohio","B25077_001",349400,6361
"39167","Washington County, Ohio","B25077_001",185600,8371
"39169","Wayne County, Ohio","B25077_001",222100,4236
"39171","Williams County, Ohio","B25077_001",150000,6500
"39173","Wood County, Ohio","B25077_001",227600,4674
"39175","Wyandot County, Ohio","B25077_001",163400,7155
"40001","Adair County, Oklahoma","B25077_001",117800,6090
"40003","Alfalfa County, Oklahoma","B25077_001",101500,12148
"40005","Atoka County, Oklahoma","B25077_001",157600,8452
"40007","Beaver County, Oklahoma","B25077_001",130100,36361
"40009","Beckham County, Oklahoma","B25077_001",143500,16693
"40011","Blaine County, Oklahoma","B25077_001",126900,17618
"40013","Bryan County, Oklahoma","B25077_001",174900,8258
"40015","Caddo County, Oklahoma","B25077_001",115700,4855
"40017","Canadian County, Oklahoma","B25077_001",246200,4998
"40019","Carter County, Oklahoma","B25077_001",168500,7228
"40021","Cherokee County, Oklahoma","B25077_001",168500,6311
"40023","Choctaw County, Oklahoma","B25077_001",126500,10680
"40025","Cimarron County, Oklahoma","B25077_001",98600,10542
"40027","Cleveland County, Oklahoma","B25077_001",235700,3303
"40029","Coal County, Oklahoma","B25077_001",115700,27841
"40031","Comanche County, Oklahoma","B25077_001",163800,3521
"40033","Cotton County, Oklahoma","B25077_001",113900,9005
